거래일자,거래시간,지역,전력거래량(MWh)
2024-10-26,1,대전시,6.282478
2024-10-26,2,대전시,6.284888
2024-10-26,3,대전시,6.281996
2024-10-26,4,대전시,6.28368
2024-10-26,5,대전시,6.281752
2024-10-26,6,대전시,6.281752
2024-10-26,7,대전시,6.282314
2024-10-26,8,대전시,6.673913
2024-10-26,9,대전시,8.335792
2024-10-26,10,대전시,11.546692
2024-10-26,11,대전시,14.203478
2024-10-26,12,대전시,15.403798
2024-10-26,13,대전시,15.668434
2024-10-26,14,대전시,15.144616
2024-10-26,15,대전시,13.621955
2024-10-26,16,대전시,11.364061
2024-10-26,17,대전시,8.460027
2024-10-26,18,대전시,6.445261
2024-10-26,19,대전시,6.279836
2024-10-26,20,대전시,6.280562
2024-10-26,21,대전시,6.279592
2024-10-26,22,대전시,6.278389
2024-10-26,23,대전시,6.279109
2024-10-26,24,대전시,6.280556
2024-10-26,1,광주시,20.090039
2024-10-26,2,광주시,20.043895
2024-10-26,3,광주시,19.886164
2024-10-26,4,광주시,19.857829
2024-10-26,5,광주시,19.885419
2024-10-26,6,광주시,19.859653
2024-10-26,7,광주시,19.885209
2024-10-26,8,광주시,22.871431
2024-10-26,9,광주시,35.575797
2024-10-26,10,광주시,48.057215
2024-10-26,11,광주시,57.084867
2024-10-26,12,광주시,61.478556
2024-10-26,13,광주시,59.511798
2024-10-26,14,광주시,59.539657
2024-10-26,15,광주시,51.305823
2024-10-26,16,광주시,51.89488
2024-10-26,17,광주시,58.425772
2024-10-26,18,광주시,59.527875
2024-10-26,19,광주시,58.558142
2024-10-26,20,광주시,58.36157
2024-10-26,21,광주시,57.589048
2024-10-26,22,광주시,57.389863
2024-10-26,23,광주시,48.846815
2024-10-26,24,광주시,20.172425
2024-10-26,1,대구시,628.535054
2024-10-26,2,대구시,627.413412
2024-10-26,3,대구시,629.639769
2024-10-26,4,대구시,629.810479
2024-10-26,5,대구시,629.811859
2024-10-26,6,대구시,630.688532
2024-10-26,7,대구시,627.973563
2024-10-26,8,대구시,584.592897
2024-10-26,9,대구시,370.893797
2024-10-26,10,대구시,61.465725
2024-10-26,11,대구시,54.976176
2024-10-26,12,대구시,53.057106
2024-10-26,13,대구시,45.600827
2024-10-26,14,대구시,34.328754
2024-10-26,15,대구시,33.597179
2024-10-26,16,대구시,66.420101
2024-10-26,17,대구시,266.319742
2024-10-26,18,대구시,602.323081
2024-10-26,19,대구시,630.899894
2024-10-26,20,대구시,632.201512
2024-10-26,21,대구시,628.914626
2024-10-26,22,대구시,627.41865
2024-10-26,23,대구시,628.052815
2024-10-26,24,대구시,670.708314
2024-10-26,1,세종시,601.331821
2024-10-26,2,세종시,600.314116
2024-10-26,3,세종시,601.230832
2024-10-26,4,세종시,601.025832
2024-10-26,5,세종시,601.154354
2024-10-26,6,세종시,601.488099
2024-10-26,7,세종시,601.908936
2024-10-26,8,세종시,602.306662
2024-10-26,9,세종시,610.18677
2024-10-26,10,세종시,615.644593
2024-10-26,11,세종시,622.486417
2024-10-26,12,세종시,619.271768
2024-10-26,13,세종시,618.720968
2024-10-26,14,세종시,616.18699
2024-10-26,15,세종시,612.316036
2024-10-26,16,세종시,607.22383
2024-10-26,17,세종시,601.907074
2024-10-26,18,세종시,599.651238
2024-10-26,19,세종시,598.287398
2024-10-26,20,세종시,599.958771
2024-10-26,21,세종시,600.177981
2024-10-26,22,세종시,600.378242
2024-10-26,23,세종시,600.490314
2024-10-26,24,세종시,600.385865
2024-10-26,1,울산시,3708.442428
2024-10-26,2,울산시,3705.882774
2024-10-26,3,울산시,3711.26155
2024-10-26,4,울산시,3709.668045
2024-10-26,5,울산시,3710.794417
2024-10-26,6,울산시,3711.303368
2024-10-26,7,울산시,3710.322068
2024-10-26,8,울산시,3710.152736
2024-10-26,9,울산시,3658.563825
2024-10-26,10,울산시,3238.709802
2024-10-26,11,울산시,3182.834303
2024-10-26,12,울산시,3177.575424
2024-10-26,13,울산시,3167.539194
2024-10-26,14,울산시,3166.787124
2024-10-26,15,울산시,3103.567297
2024-10-26,16,울산시,3313.204669
2024-10-26,17,울산시,3636.000546
2024-10-26,18,울산시,3717.029361
2024-10-26,19,울산시,3714.522681
2024-10-26,20,울산시,3718.374087
2024-10-26,21,울산시,3719.969384
2024-10-26,22,울산시,3725.169643
2024-10-26,23,울산시,3713.862841
2024-10-26,24,울산시,3826.458906
2024-10-26,1,부산시,2460.291117
2024-10-26,2,부산시,2034.661275
2024-10-26,3,부산시,2032.450069
2024-10-26,4,부산시,2031.447006
2024-10-26,5,부산시,2033.461237
2024-10-26,6,부산시,2033.164247
2024-10-26,7,부산시,2033.590415
2024-10-26,8,부산시,2042.192915
2024-10-26,9,부산시,2065.240331
2024-10-26,10,부산시,2084.976085
2024-10-26,11,부산시,2088.68382
2024-10-26,12,부산시,2090.49047
2024-10-26,13,부산시,2095.557861
2024-10-26,14,부산시,2093.430052
2024-10-26,15,부산시,2080.795105
2024-10-26,16,부산시,2131.972192
2024-10-26,17,부산시,2447.599485
2024-10-26,18,부산시,2880.469695
2024-10-26,19,부산시,3120.309358
2024-10-26,20,부산시,2822.607121
2024-10-26,21,부산시,2822.019962
2024-10-26,22,부산시,2821.135779
2024-10-26,23,부산시,2820.524093
2024-10-26,24,부산시,2821.585419
2024-10-27,1,경기도,5831.204383
2024-10-27,2,경기도,5037.949002
2024-10-27,3,경기도,4836.780852
2024-10-27,4,경기도,4794.805478
2024-10-27,5,경기도,4739.51406
2024-10-27,6,경기도,4987.98663
2024-10-27,7,경기도,5367.971026
2024-10-27,8,경기도,5947.916785
2024-10-27,9,경기도,6576.915717
2024-10-27,10,경기도,6919.036052
2024-10-27,11,경기도,7150.421076
2024-10-27,12,경기도,7126.832157
2024-10-27,13,경기도,7099.731203
2024-10-27,14,경기도,6854.22003
2024-10-27,15,경기도,6905.111309
2024-10-27,16,경기도,7240.53274
2024-10-27,17,경기도,7631.671713
2024-10-27,18,경기도,8179.277669
2024-10-27,19,경기도,8484.15009
2024-10-27,20,경기도,8467.987061
2024-10-27,21,경기도,7728.936669
2024-10-27,22,경기도,6811.748268
2024-10-27,23,경기도,6359.793556
2024-10-27,24,경기도,5208.206701
2024-10-27,1,강원도,1319.211151
2024-10-27,2,강원도,1174.865658
2024-10-27,3,강원도,1182.722698
2024-10-27,4,강원도,1171.04558
2024-10-27,5,강원도,1168.07917
2024-10-27,6,강원도,1187.93504
2024-10-27,7,강원도,1228.628199
2024-10-27,8,강원도,1260.728901
2024-10-27,9,강원도,1291.756809
2024-10-27,10,강원도,1301.463603
2024-10-27,11,강원도,1303.220203
2024-10-27,12,강원도,1290.547238
2024-10-27,13,강원도,1281.64482
2024-10-27,14,강원도,1264.413308
2024-10-27,15,강원도,1201.842894
2024-10-27,16,강원도,873.52103
2024-10-27,17,강원도,676.281507
2024-10-27,18,강원도,1181.291766
2024-10-27,19,강원도,1508.208
2024-10-27,20,강원도,1683.690262
2024-10-27,21,강원도,2017.585936
2024-10-27,22,강원도,2130.83414
2024-10-27,23,강원도,1805.697522
2024-10-27,24,강원도,1777.989345
2024-10-27,1,경상남도,3128.495112
2024-10-27,2,경상남도,3385.889736
2024-10-27,3,경상남도,3532.564553
2024-10-27,4,경상남도,3582.830763
2024-10-27,5,경상남도,3585.577559
2024-10-27,6,경상남도,3547.415159
2024-10-27,7,경상남도,3461.661794
2024-10-27,8,경상남도,3098.538273
2024-10-27,9,경상남도,3050.71992
2024-10-27,10,경상남도,2979.12895
2024-10-27,11,경상남도,3092.156195
2024-10-27,12,경상남도,3067.273377
2024-10-27,13,경상남도,3052.073419
2024-10-27,14,경상남도,3126.181917
2024-10-27,15,경상남도,3080.184993
2024-10-27,16,경상남도,3276.964037
2024-10-27,17,경상남도,3219.4866
2024-10-27,18,경상남도,3372.836614
2024-10-27,19,경상남도,3843.363786
2024-10-27,20,경상남도,3725.97722
2024-10-27,21,경상남도,3617.518526
2024-10-27,22,경상남도,3575.194006
2024-10-27,23,경상남도,3479.666925
2024-10-27,24,경상남도,3470.162275
2024-10-27,1,경상북도,11931.52
2024-10-27,2,경상북도,11864.18362
2024-10-27,3,경상북도,11696.05138
2024-10-27,4,경상북도,11694.97711
2024-10-27,5,경상북도,11698.93605
2024-10-27,6,경상북도,11702.15264
2024-10-27,7,경상북도,11714.99374
2024-10-27,8,경상북도,11767.41129
2024-10-27,9,경상북도,11875.37743
2024-10-27,10,경상북도,11926.97525
2024-10-27,11,경상북도,11932.17422
2024-10-27,12,경상북도,11899.01296
2024-10-27,13,경상북도,11854.07692
2024-10-27,14,경상북도,11883.59411
2024-10-27,15,경상북도,11855.48417
2024-10-27,16,경상북도,11821.91535
2024-10-27,17,경상북도,12418.39668
2024-10-27,18,경상북도,12825.14931
2024-10-27,19,경상북도,13314.24184
2024-10-27,20,경상북도,13252.71528
2024-10-27,21,경상북도,13145.64447
2024-10-27,22,경상북도,12837.44267
2024-10-27,23,경상북도,12005.67153
2024-10-27,24,경상북도,11785.08199
2024-10-27,1,전라남도,7606.750399
2024-10-27,2,전라남도,7355.074592
2024-10-27,3,전라남도,7378.171731
2024-10-27,4,전라남도,7383.382979
2024-10-27,5,전라남도,7364.478641
2024-10-27,6,전라남도,7357.269467
2024-10-27,7,전라남도,7345.359737
2024-10-27,8,전라남도,7356.805019
2024-10-27,9,전라남도,7277.385737
2024-10-27,10,전라남도,7106.788512
2024-10-27,11,전라남도,7030.173962
2024-10-27,12,전라남도,7089.598103
2024-10-27,13,전라남도,7122.866153
2024-10-27,14,전라남도,7229.558543
2024-10-27,15,전라남도,7326.780768
2024-10-27,16,전라남도,7443.471258
2024-10-27,17,전라남도,7475.933595
2024-10-27,18,전라남도,7696.374434
2024-10-27,19,전라남도,7471.566265
2024-10-27,20,전라남도,7357.254983
2024-10-27,21,전라남도,7353.324881
2024-10-27,22,전라남도,7320.978897
2024-10-27,23,전라남도,7306.313486
2024-10-27,24,전라남도,7301.726042
2024-10-27,1,전라북도,1271.07143
2024-10-27,2,전라북도,1009.882648
2024-10-27,3,전라북도,1008.120274
2024-10-27,4,전라북도,1004.265841
2024-10-27,5,전라북도,1004.044958
2024-10-27,6,전라북도,1006.826737
2024-10-27,7,전라북도,1004.40686
2024-10-27,8,전라북도,1029.758332
2024-10-27,9,전라북도,1065.801562
2024-10-27,10,전라북도,1104.112764
2024-10-27,11,전라북도,1091.32365
2024-10-27,12,전라북도,1090.336525
2024-10-27,13,전라북도,1120.259927
2024-10-27,14,전라북도,1145.6428
2024-10-27,15,전라북도,1096.981344
2024-10-27,16,전라북도,1094.338179
2024-10-27,17,전라북도,1270.112652
2024-10-27,18,전라북도,1329.674352
2024-10-27,19,전라북도,1331.91853
2024-10-27,20,전라북도,1321.813066
2024-10-27,21,전라북도,1309.65009
2024-10-27,22,전라북도,1305.06689
2024-10-27,23,전라북도,1289.672421
2024-10-27,24,전라북도,1292.152239
2024-10-27,1,충청남도,7344.432694
2024-10-27,2,충청남도,7344.135165
2024-10-27,3,충청남도,7301.649186
2024-10-27,4,충청남도,7426.199803
2024-10-27,5,충청남도,7443.013038
2024-10-27,6,충청남도,7714.325899
2024-10-27,7,충청남도,8282.092407
2024-10-27,8,충청남도,8200.614799
2024-10-27,9,충청남도,8220.155111
2024-10-27,10,충청남도,8265.326284
2024-10-27,11,충청남도,8744.08524
2024-10-27,12,충청남도,9160.871938
2024-10-27,13,충청남도,9389.28345
2024-10-27,14,충청남도,9467.994767
2024-10-27,15,충청남도,9530.917382
2024-10-27,16,충청남도,9668.18879
2024-10-27,17,충청남도,9646.120848
2024-10-27,18,충청남도,9700.708149
2024-10-27,19,충청남도,9641.269456
2024-10-27,20,충청남도,9361.2874
2024-10-27,21,충청남도,9384.115258
2024-10-27,22,충청남도,9535.564906
2024-10-27,23,충청남도,10031.80607
2024-10-27,24,충청남도,10002.32359
2024-10-27,1,충청북도,248.283439
2024-10-27,2,충청북도,248.063225
2024-10-27,3,충청북도,249.023103
2024-10-27,4,충청북도,249.86536
2024-10-27,5,충청북도,247.330419
2024-10-27,6,충청북도,247.201397
2024-10-27,7,충청북도,248.191441
2024-10-27,8,충청북도,259.769475
2024-10-27,9,충청북도,448.997118
2024-10-27,10,충청북도,510.221069
2024-10-27,11,충청북도,550.368245
2024-10-27,12,충청북도,463.302479
2024-10-27,13,충청북도,440.4053
2024-10-27,14,충청북도,415.940144
2024-10-27,15,충청북도,403.518591
2024-10-27,16,충청북도,472.87896
2024-10-27,17,충청북도,453.822724
2024-10-27,18,충청북도,456.486083
2024-10-27,19,충청북도,367.411526
2024-10-27,20,충청북도,351.955464
2024-10-27,21,충청북도,362.577514
2024-10-27,22,충청북도,296.125507
2024-10-27,23,충청북도,239.340029
2024-10-27,24,충청북도,241.790174
2024-10-27,1,제주도,495.793466
2024-10-27,2,제주도,464.480505
2024-10-27,3,제주도,442.043706
2024-10-27,4,제주도,430.231637
2024-10-27,5,제주도,430.5428
2024-10-27,6,제주도,440.841335
2024-10-27,7,제주도,458.874487
2024-10-27,8,제주도,484.436165
2024-10-27,9,제주도,514.791318
2024-10-27,10,제주도,540.741024
2024-10-27,11,제주도,560.72162
2024-10-27,12,제주도,565.666145
2024-10-27,13,제주도,574.905053
2024-10-27,14,제주도,568.748993
2024-10-27,15,제주도,563.309142
2024-10-27,16,제주도,560.37472
2024-10-27,17,제주도,571.607202
2024-10-27,18,제주도,610.644299
2024-10-27,19,제주도,623.182658
2024-10-27,20,제주도,628.154548
2024-10-27,21,제주도,596.837155
2024-10-27,22,제주도,567.502617
2024-10-27,23,제주도,542.912486
2024-10-27,24,제주도,516.714046
2024-10-27,1,서울시,85.385119
2024-10-27,2,서울시,85.644474
2024-10-27,3,서울시,85.160398
2024-10-27,4,서울시,85.621377
2024-10-27,5,서울시,85.504976
2024-10-27,6,서울시,85.724486
2024-10-27,7,서울시,85.452011
2024-10-27,8,서울시,85.981184
2024-10-27,9,서울시,86.86956
2024-10-27,10,서울시,90.025021
2024-10-27,11,서울시,109.833444
2024-10-27,12,서울시,138.648618
2024-10-27,13,서울시,137.69232
2024-10-27,14,서울시,242.115992
2024-10-27,15,서울시,347.506967
2024-10-27,16,서울시,342.981632
2024-10-27,17,서울시,341.366112
2024-10-27,18,서울시,341.551784
2024-10-27,19,서울시,342.196024
2024-10-27,20,서울시,340.978193
2024-10-27,21,서울시,342.284389
2024-10-27,22,서울시,342.191613
2024-10-27,23,서울시,342.098805
2024-10-27,24,서울시,342.031563
2024-10-27,1,인천시,3593.236458
2024-10-27,2,인천시,3545.03571
2024-10-27,3,인천시,3454.971341
2024-10-27,4,인천시,3397.484819
2024-10-27,5,인천시,3392.345973
2024-10-27,6,인천시,3400.803392
2024-10-27,7,인천시,3375.075227
2024-10-27,8,인천시,3211.396601
2024-10-27,9,인천시,3105.031771
2024-10-27,10,인천시,3078.959785
2024-10-27,11,인천시,3125.468958
2024-10-27,12,인천시,3118.305559
2024-10-27,13,인천시,3126.79931
2024-10-27,14,인천시,3212.577298
2024-10-27,15,인천시,3290.834333
2024-10-27,16,인천시,3354.127948
2024-10-27,17,인천시,3292.31518
2024-10-27,18,인천시,3254.250965
2024-10-27,19,인천시,3253.17827
2024-10-27,20,인천시,3229.630546
2024-10-27,21,인천시,3270.254779
2024-10-27,22,인천시,3225.990028
2024-10-27,23,인천시,3378.568352
2024-10-27,24,인천시,3417.225458
2024-10-27,1,대전시,6.279109
2024-10-27,2,대전시,6.282002
2024-10-27,3,대전시,6.280074
2024-10-27,4,대전시,6.279592
2024-10-27,5,대전시,6.279592
2024-10-27,6,대전시,6.28152
2024-10-27,7,대전시,6.281038
2024-10-27,8,대전시,6.597661
2024-10-27,9,대전시,7.868922
2024-10-27,10,대전시,8.081966
2024-10-27,11,대전시,8.278086
2024-10-27,12,대전시,7.859603
2024-10-27,13,대전시,8.091527
2024-10-27,14,대전시,7.865191
2024-10-27,15,대전시,8.301612
2024-10-27,16,대전시,7.881218
2024-10-27,17,대전시,6.811375
2024-10-27,18,대전시,6.320588
2024-10-27,19,대전시,6.278878
2024-10-27,20,대전시,6.277914
2024-10-27,21,대전시,6.278634
2024-10-27,22,대전시,6.277669
2024-10-27,23,대전시,6.279836
2024-10-27,24,대전시,6.278152
2024-10-27,1,광주시,20.123279
2024-10-27,2,광주시,20.119703
2024-10-27,3,광주시,20.554973
2024-10-27,4,광주시,21.249749
2024-10-27,5,광주시,21.266857
2024-10-27,6,광주시,21.268155
2024-10-27,7,광주시,21.340841
2024-10-27,8,광주시,22.0535
2024-10-27,9,광주시,23.653116
2024-10-27,10,광주시,28.688264
2024-10-27,11,광주시,28.183958
2024-10-27,12,광주시,31.634383
2024-10-27,13,광주시,34.551867
2024-10-27,14,광주시,34.411559
2024-10-27,15,광주시,30.250455
2024-10-27,16,광주시,25.016425
2024-10-27,17,광주시,25.028694
2024-10-27,18,광주시,22.389514
2024-10-27,19,광주시,22.259658
2024-10-27,20,광주시,21.659868
2024-10-27,21,광주시,21.359459
2024-10-27,22,광주시,21.288577
2024-10-27,23,광주시,21.291138
2024-10-27,24,광주시,21.315669
2024-10-27,1,대구시,630.767723
2024-10-27,2,대구시,587.255124
2024-10-27,3,대구시,383.817146
2024-10-27,4,대구시,325.160569
2024-10-27,5,대구시,324.894166
2024-10-27,6,대구시,326.426388
2024-10-27,7,대구시,325.80497
2024-10-27,8,대구시,232.16776
2024-10-27,9,대구시,33.269183
2024-10-27,10,대구시,30.247541
2024-10-27,11,대구시,27.932875
2024-10-27,12,대구시,23.300332
2024-10-27,13,대구시,15.691247
2024-10-27,14,대구시,78.581162
2024-10-27,15,대구시,248.706627
2024-10-27,16,대구시,313.463649
2024-10-27,17,대구시,251.76322
2024-10-27,18,대구시,307.162497
2024-10-27,19,대구시,321.593754
2024-10-27,20,대구시,319.461186
2024-10-27,21,대구시,325.142229
2024-10-27,22,대구시,321.403929
2024-10-27,23,대구시,318.671814
2024-10-27,24,대구시,374.206989
2024-10-27,1,세종시,600.431432
2024-10-27,2,세종시,600.369545
2024-10-27,3,세종시,600.735141
2024-10-27,4,세종시,600.401276
2024-10-27,5,세종시,600.077232
2024-10-27,6,세종시,600.955716
2024-10-27,7,세종시,598.128252
2024-10-27,8,세종시,599.478665
2024-10-27,9,세종시,602.255438
2024-10-27,10,세종시,601.60486
2024-10-27,11,세종시,511.075275
2024-10-27,12,세종시,503.787451
2024-10-27,13,세종시,506.489759
2024-10-27,14,세종시,504.533876
2024-10-27,15,세종시,503.009667
2024-10-27,16,세종시,503.442149
2024-10-27,17,세종시,497.09006
2024-10-27,18,세종시,496.22163
2024-10-27,19,세종시,496.046255
2024-10-27,20,세종시,495.101162
2024-10-27,21,세종시,498.053015
2024-10-27,22,세종시,498.227217
2024-10-27,23,세종시,498.991657
2024-10-27,24,세종시,502.977404
2024-10-27,1,울산시,3712.285118
2024-10-27,2,울산시,3705.399539
2024-10-27,3,울산시,3577.661792
2024-10-27,4,울산시,3419.581457
2024-10-27,5,울산시,3430.827136
2024-10-27,6,울산시,3434.524443
2024-10-27,7,울산시,3429.59667
2024-10-27,8,울산시,3242.633234
2024-10-27,9,울산시,3154.078556
2024-10-27,10,울산시,3162.891788
2024-10-27,11,울산시,3156.320954
2024-10-27,12,울산시,3149.806056
2024-10-27,13,울산시,3151.020514
2024-10-27,14,울산시,3179.854519
2024-10-27,15,울산시,3421.680734
2024-10-27,16,울산시,3394.012789
2024-10-27,17,울산시,3395.160397
2024-10-27,18,울산시,3673.150678
2024-10-27,19,울산시,3708.537509
2024-10-27,20,울산시,3707.364403
2024-10-27,21,울산시,3714.762425
2024-10-27,22,울산시,3715.301706
2024-10-27,23,울산시,3715.73714
2024-10-27,24,울산시,3714.063468
2024-10-27,1,부산시,2605.419086
2024-10-27,2,부산시,2033.705367
2024-10-27,3,부산시,2033.40873
2024-10-27,4,부산시,2033.724004
2024-10-27,5,부산시,2034.439484
2024-10-27,6,부산시,2034.337284
2024-10-27,7,부산시,2034.071585
2024-10-27,8,부산시,2042.722424
2024-10-27,9,부산시,2065.199281
2024-10-27,10,부산시,2070.458302
2024-10-27,11,부산시,2061.549352
2024-10-27,12,부산시,2052.863002
2024-10-27,13,부산시,2049.282136
2024-10-27,14,부산시,2047.00894
2024-10-27,15,부산시,2041.616654
2024-10-27,16,부산시,2041.744522
2024-10-27,17,부산시,2082.73221
2024-10-27,18,부산시,2101.610105
2024-10-27,19,부산시,2395.154687
2024-10-27,20,부산시,2390.851795
2024-10-27,21,부산시,2033.804132
2024-10-27,22,부산시,2032.986851
2024-10-27,23,부산시,2033.003993
2024-10-27,24,부산시,2032.713797
2024-10-28,1,경기도,3502.003337
2024-10-28,2,경기도,3461.078326
2024-10-28,3,경기도,3472.62253
2024-10-28,4,경기도,3402.560104
2024-10-28,5,경기도,3444.014624
2024-10-28,6,경기도,3955.945008
2024-10-28,7,경기도,5257.154978
2024-10-28,8,경기도,6672.865734
2024-10-28,9,경기도,7968.758284
2024-10-28,10,경기도,8871.694768
2024-10-28,11,경기도,9711.2582
2024-10-28,12,경기도,9470.911774
2024-10-28,13,경기도,9068.71683
2024-10-28,14,경기도,9244.78879
2024-10-28,15,경기도,9480.473914
2024-10-28,16,경기도,9318.732849
2024-10-28,17,경기도,9234.47319
2024-10-28,18,경기도,9116.881558
2024-10-28,19,경기도,9194.778614
2024-10-28,20,경기도,8754.719417
2024-10-28,21,경기도,8285.889692
2024-10-28,22,경기도,7960.653792
2024-10-28,23,경기도,7517.069749
2024-10-28,24,경기도,6651.967661
2024-10-28,1,강원도,1716.162032
2024-10-28,2,강원도,1620.033566
2024-10-28,3,강원도,1413.222204
2024-10-28,4,강원도,1431.672482
2024-10-28,5,강원도,1465.049399
2024-10-28,6,강원도,1491.147516
2024-10-28,7,강원도,1525.219695
2024-10-28,8,강원도,1644.381029
2024-10-28,9,강원도,1705.43517
2024-10-28,10,강원도,1824.138741
2024-10-28,11,강원도,1852.109667
2024-10-28,12,강원도,1757.899375
2024-10-28,13,강원도,1753.25079
2024-10-28,14,강원도,1742.225808
2024-10-28,15,강원도,1715.09593
2024-10-28,16,강원도,1729.593169
2024-10-28,17,강원도,1828.351479
2024-10-28,18,강원도,1844.68091
2024-10-28,19,강원도,1861.181831
2024-10-28,20,강원도,1943.865808
2024-10-28,21,강원도,1933.328641
2024-10-28,22,강원도,1832.773208
2024-10-28,23,강원도,1842.438806
2024-10-28,24,강원도,1950.988784
2024-10-28,1,경상남도,3200.746442
2024-10-28,2,경상남도,2794.607241
2024-10-28,3,경상남도,2879.893956
2024-10-28,4,경상남도,2877.795503
2024-10-28,5,경상남도,2986.965803
2024-10-28,6,경상남도,3340.141656
2024-10-28,7,경상남도,3647.82448
2024-10-28,8,경상남도,4085.930267
2024-10-28,9,경상남도,4683.284017
2024-10-28,10,경상남도,5275.078044
2024-10-28,11,경상남도,5401.503674
2024-10-28,12,경상남도,5774.942427
2024-10-28,13,경상남도,5695.811971
2024-10-28,14,경상남도,5751.522567
2024-10-28,15,경상남도,6060.041119
2024-10-28,16,경상남도,5898.532774
2024-10-28,17,경상남도,5805.569033
2024-10-28,18,경상남도,6016.221265
2024-10-28,19,경상남도,6186.799937
2024-10-28,20,경상남도,6226.06059
2024-10-28,21,경상남도,5896.031704
2024-10-28,22,경상남도,5713.107532
2024-10-28,23,경상남도,5616.628019
2024-10-28,24,경상남도,5598.27613
2024-10-28,1,경상북도,11785.244
2024-10-28,2,경상북도,11763.34743
2024-10-28,3,경상북도,11757.39632
2024-10-28,4,경상북도,11757.41518
2024-10-28,5,경상북도,11752.39128
2024-10-28,6,경상북도,11753.90262
2024-10-28,7,경상북도,11771.07692
2024-10-28,8,경상북도,11859.86902
2024-10-28,9,경상북도,11547.23921
2024-10-28,10,경상북도,11314.68644
2024-10-28,11,경상북도,11299.25721
2024-10-28,12,경상북도,11089.83817
2024-10-28,13,경상북도,11060.53121
2024-10-28,14,경상북도,11007.00032
2024-10-28,15,경상북도,11089.29268
2024-10-28,16,경상북도,11305.94215
2024-10-28,17,경상북도,11294.47688
2024-10-28,18,경상북도,11458.49279
2024-10-28,19,경상북도,11616.86285
2024-10-28,20,경상북도,11622.59009
2024-10-28,21,경상북도,11614.31579
2024-10-28,22,경상북도,11418.14126
2024-10-28,23,경상북도,11295.76579
2024-10-28,24,경상북도,11245.2007
2024-10-28,1,전라남도,7324.84892
2024-10-28,2,전라남도,7363.746294
2024-10-28,3,전라남도,7380.336258
2024-10-28,4,전라남도,7426.732822
2024-10-28,5,전라남도,7549.538015
2024-10-28,6,전라남도,7525.724966
2024-10-28,7,전라남도,7511.269116
2024-10-28,8,전라남도,7778.532536
2024-10-28,9,전라남도,8491.091907
2024-10-28,10,전라남도,8741.149675
2024-10-28,11,전라남도,8456.814216
2024-10-28,12,전라남도,8483.343113
2024-10-28,13,전라남도,8713.600005
2024-10-28,14,전라남도,8594.681221
2024-10-28,15,전라남도,8647.282658
2024-10-28,16,전라남도,8677.179182
2024-10-28,17,전라남도,8480.40766
2024-10-28,18,전라남도,8429.050272
2024-10-28,19,전라남도,8440.623439
2024-10-28,20,전라남도,8290.700967
2024-10-28,21,전라남도,7946.320557
2024-10-28,22,전라남도,7892.658298
2024-10-28,23,전라남도,7805.301253
2024-10-28,24,전라남도,7660.593223
2024-10-28,1,전라북도,1050.024473
2024-10-28,2,전라북도,1025.545488
2024-10-28,3,전라북도,1024.087807
2024-10-28,4,전라북도,1013.380707
2024-10-28,5,전라북도,1012.188959
2024-10-28,6,전라북도,1009.620713
2024-10-28,7,전라북도,1015.473454
2024-10-28,8,전라북도,1041.718285
2024-10-28,9,전라북도,1155.95556
2024-10-28,10,전라북도,1249.155171
2024-10-28,11,전라북도,1255.064172
2024-10-28,12,전라북도,1271.760077
2024-10-28,13,전라북도,1317.121432
2024-10-28,14,전라북도,1238.135344
2024-10-28,15,전라북도,1252.941288
2024-10-28,16,전라북도,1483.011912
2024-10-28,17,전라북도,1469.798997
2024-10-28,18,전라북도,1648.162065
2024-10-28,19,전라북도,1679.995723
2024-10-28,20,전라북도,1658.144892
2024-10-28,21,전라북도,1315.569545
2024-10-28,22,전라북도,1002.962377
2024-10-28,23,전라북도,989.974716
2024-10-28,24,전라북도,995.726248
2024-10-28,1,충청남도,9655.732524
2024-10-28,2,충청남도,8858.942282
2024-10-28,3,충청남도,8821.115391
2024-10-28,4,충청남도,8827.234083
2024-10-28,5,충청남도,9035.617367
2024-10-28,6,충청남도,9525.007658
2024-10-28,7,충청남도,10480.23397
2024-10-28,8,충청남도,11537.04972
2024-10-28,9,충청남도,12292.35956
2024-10-28,10,충청남도,12419.25824
2024-10-28,11,충청남도,12207.76942
2024-10-28,12,충청남도,11992.61611
2024-10-28,13,충청남도,11402.58244
2024-10-28,14,충청남도,11930.11011
2024-10-28,15,충청남도,12065.03532
2024-10-28,16,충청남도,11983.54708
2024-10-28,17,충청남도,12523.8238
2024-10-28,18,충청남도,12546.3439
2024-10-28,19,충청남도,12650.5305
2024-10-28,20,충청남도,12640.31111
2024-10-28,21,충청남도,12417.29943
2024-10-28,22,충청남도,12360.32325
2024-10-28,23,충청남도,12415.92066
2024-10-28,24,충청남도,12128.62384
2024-10-28,1,충청북도,242.212155
2024-10-28,2,충청북도,243.061265
2024-10-28,3,충청북도,243.031954
2024-10-28,4,충청북도,244.649349
2024-10-28,5,충청북도,250.407686
2024-10-28,6,충청북도,250.68962
2024-10-28,7,충청북도,251.002108
2024-10-28,8,충청북도,260.161875
2024-10-28,9,충청북도,453.370048
2024-10-28,10,충청북도,522.637379
2024-10-28,11,충청북도,573.708786
2024-10-28,12,충청북도,382.713093
2024-10-28,13,충청북도,339.340336
2024-10-28,14,충청북도,457.181671
2024-10-28,15,충청북도,483.111854
